id,sp,updatedstudy,mod_name,n_fixes,duration (weeks),year,resampled.,minsampling (min),ess,speed_low (m/s),speed_est (m/s),speed_high (m/s),area_mod_low (m^2),area_mod_est (m^2),area_mod_high (m^2),area_ud_low (m^2),area_ud_est (m^2),area_ud_high (m^2),tau_p_low (s),tau_p_est (s),tau_p_high (s),tau_v_low (s),tau_v_est (s),tau_v_high (s),sigma_p,bls (m),ridge_length_low (m),ridge_length_est (m),ridge_length_high (m),ridge_dens_low (1/m),ridge_dens_est (1/m),ridge_dens_high (1/m),kept (y/n),kept (reason),mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_ndvi,mean_dhi_gpp,seasonality_dhi_gpp,phylo,clade,mass (g),hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
13F,Puma concolor,Wilmers,OUF anisotropic,1648,40.57142857142859,2010-01-13,n,118.36666666666702,55.0881495402716,0.06819656442950461,0.07723992816820352,0.08685408774794649,41914942.056890294,55625528.0179548,71246385.81649661,38247730.406095095,50758753.201656505,65012914.80778849,310208.92685438396,416461.52020355704,559107.6941885449,1694.18029717075,2326.08027303586,3193.66802083714,2955229.953059649,128.47556877002597,36066.620304964395,43391.02163100259,56004.5719297445,34.009889904870704,37.09273060159981,48.244446296663696,y,none,96.34709821428568,75.85714285714283,0.5452110744439638,0.965042771742894,13.742407688727743,16371.387096774191,0.4796665201904953,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
16M,Puma concolor,Wilmers,OUF anisotropic,1439,132.4285714285714,2010-05-08,n,18.9033980582524,80.19544638902975,0.12198781128046478,0.12614350730746757,0.13036992764860772,471765196.75128824,594808426.81558,731894420.794238,383223803.1487817,483169997.9195058,594522499.881262,284028.30425359734,364033.446927959,466574.5366627235,7527.046034891644,8468.108551432168,9526.835961453224,31600521.23352983,848.1073240499657,132485.36687833178,166595.38706743086,208203.294538064,46.13089649963282,57.812787354460056,73.31403453664994,y,3,99.79249379652586,91.3263027295284,0.3940132719162461,0.9489806408921724,17.01069471884816,20541.716162943492,0.41501089907037153,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
17M,Puma concolor,Wilmers,OUF anisotropic,1548,128.57142857142904,2010-08-14,n,44.449999999999996,53.80902779752649,0.07620689968181342,0.0813852571514914,0.08673621057836933,162469064.33653802,216388178.64014098,277914827.37055904,154188921.23561,205360078.66427,263751056.87126398,511079.959701891,688302.9967471231,926980.223617869,3314.2382311091596,3978.4957926107304,4775.88744926283,11496103.494046,257.777468152786,82956.0643926634,104914.248100289,135117.48292857,44.6316672065177,53.598535440978516,69.21956791196251,y,none,68.4535714285716,64.10952380952364,0.3124217771992241,0.9395510767077664,16.949560191204306,21047.112012987007,0.4160077758617215,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
18F,Puma concolor,Wilmers,OUF anisotropic,1220,38.1428571428571,2010-11-13,n,77.6,29.0827981146786,0.0636936193600057,0.0670209617678957,0.07043420302194943,123730320.87061398,184634369.03063002,257534463.796072,131019624.005338,195511701.89037502,272706547.413404,475911.6946126031,719030.413676457,1086345.93695493,4259.956581417581,4998.7274698438905,5865.617604359942,9809111.700431218,261.138520683186,81916.62651494711,128225.66461208901,182394.78958462898,51.21624909651659,84.09635283329968,121.99142111974801,y,none,84.34120370370367,97.3962962962963,0.47064269924543506,0.9748268222643268,17.294051442280352,21378.46787148594,0.38919149201557823,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
19F,Puma concolor,Wilmers,OUF anisotropic,8744,251.428571428571,2010-11-22,n,104.483333333333,136.24827752580597,0.049633426558436104,0.051331911163360916,0.05305936910617522,81648855.3573776,97300214.4925303,114303655.65590799,62702902.547116496,74722491.09230642,87780422.02797319,826000.5053776769,987440.665990407,1180433.98581912,2909.3710867620903,3190.9915229200906,3499.8721702016205,5169290.405920111,129.247688958553,54181.532976649505,63314.5352042902,77957.34953666899,46.818223661876694,53.648243113084,69.23352846088731,y,2,111.53833333333333,86.6577777777778,0.4357325260103101,0.944040805806775,17.304230274298256,21854.15789473684,0.41646764609231895,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
1F,Puma concolor,Wilmers,OUF anisotropic,1946,50.85714285714289,2009-03-11,n,118.233333333333,25.5620948674488,0.0827523367732637,0.111902871055329,0.14550142481251102,117173565.21930802,180098477.681087,256331708.39371002,112999123.200093,173682263.82413402,247199598.669361,719302.0416121221,1113926.13812393,1725049.2413655499,533.4078973827459,1096.91248355622,2255.7165022963904,9568132.379288131,97.0669491571727,65515.182105222106,95060.65042956792,136747.498284278,37.98471142718449,52.02907344207941,75.6468796376182,y,none,78.90888888888881,77.80444444444441,0.30144253396248627,0.9382586417965189,16.863111380649645,20757.92171717171,0.42220139518530686,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
20F,Puma concolor,Wilmers,OU,11,0.8571428571428571,2010-12-16,n,239.48333333333304,2.0392711723948698,NA,NA,NA,957713.816566259,7672249.81636837,21217616.2138558,1563354.40982871,12524039.411618102,34635246.25019321,14978.4100151626,198234.51943714597,2623571.1705511995,NA,NA,NA,NA,NA,5087.650600318971,18344.931483054504,100566.822200823,16.556827081686404,26.8712433790148,292.00559610617796,n,dropped,118.96875,100,0.654732346534729,1,18.75393772125244,23006.25,0.40345773100852966,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
21M,Puma concolor,Wilmers,OUF anisotropic,16,0.428571428571429,2011-01-23,n,238.51666666666696,8.351516986502272,5.433766579540162e-32,0.061490543337285195,3.04541698187606,376555.7574138191,853625.1001291149,1522575.7898728102,525197.6230970321,1190585.6298223902,2123598.3518570997,546.649516434392,18271.7310909998,610731.64253293,1.18534883909046e-94,1323.0540133243699,147675676935482e86,45350.7329183615,57.304812361421995,3575.62326210077,7078.63380096973,13378.153387176802,24.343373142254404,42.086058518702494,84.279114218711,n,dropped,38.5,98,0.748777836561203,1,13.124500274658203,13978,0.3961047977209091,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
22M,Puma concolor,Wilmers,OUF anisotropic,2856,87.14285714285708,2011-04-21,n,90.21666666666671,122.67649119907799,0.113049772092979,0.115450289975667,0.11787637754208401,443077361.210746,533259111.2475511,631670327.986457,358863238.99390894,431904467.794028,511611018.12589604,327604.74133689597,398060.478377407,483668.65448721906,8105.456553503791,8735.60625288531,9414.746239366581,28330576.885347597,788.4963802363862,136942.65445309196,161222.80335926602,192992.48106727895,52.25748577991629,60.1818093148699,72.80159423646059,y,none,106.2241666666666,92.74761904761904,0.29698734048535824,0.9133130521211588,18.08651994816231,21910.825499999988,0.4136926972270015,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
23F,Puma concolor,Wilmers,OUF anisotropic,5525,163,2011-05-10,n,87.14999999999999,194.72742561722004,0.0667739222207987,0.06963550251148891,0.0725579589700445,78092862.2637106,90335982.57072088,103457565.077086,71322721.70553999,82504443.5319933,94488470.62882909,418718.16874811094,487277.445144001,567062.3494938471,2935.9869528427002,3294.03771135282,3695.75363177572,4799300.088367671,180.12130373362,78162.99388213058,88474.17875784723,100396.20964489601,85.65928874449328,94.87586330838178,106.673320501248,y,none,92.6830357142858,95.59523809523812,0.3635659876584992,0.9463237229474756,16.950149491329327,19956.81055900621,0.3986671673400061,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
24F,Puma concolor,Wilmers,OUF anisotropic,1245,32.2857142857143,2011-05-17,n,64.98333333333329,35.043743884586,0.0590276808510094,0.062139285350370596,0.06533193048078681,78194103.5896217,112233633.280716,152327429.183504,77385726.28917621,111073352.42416,150752655.251273,357018.49229811906,518932.09624339803,754276.1126409769,3988.80089154662,4710.89985795319,5563.721548171431,5962661.50866607,232.65733419866902,56324.444815803006,83694.8864811304,129730.68934330401,40.99519686555121,63.0649374508811,111.64016799197901,y,none,127.47623697916666,95.30208333333334,0.23625489622354512,0.9477046813283648,15.798753472891722,17364.744791666668,0.46070114305863785,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
25F,Puma concolor,Wilmers,OUF anisotropic,14599,516.4285714285711,2011-08-03,n,28.533333333333292,1030.01041962223,0.07827316905382821,0.08165683122513191,0.0851130915027304,46719550.9682288,49709329.362503,52790522.462630205,40424367.96637499,43011291.415837206,45677311.9805405,240788.81075461704,257552.509165532,275483.29496531404,2219.21970082947,2470.8528684140697,2751.0182498236595,2640918.73485064,159.17251146904297,63920.9347830164,69335.8993132299,77088.47189453011,101.07482464372201,111.772206211976,130.100311103364,y,none,56.49776785714283,78.17857142857147,0.5141293066389419,1,16.006769120693207,19225.10852713178,0.4096887668435888,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
26M,Puma concolor,Wilmers,OUF anisotropic,9017,240.14285714285697,2011-08-25,n,90.0666666666667,439.99822142216095,0.10806610200574301,0.109338920905922,0.11061929479986198,298284005.509779,328241600.58494896,359612129.339766,245682134.250878,270356758.968059,296195148.941031,271678.87194762996,300771.88254146004,332980.34800796694,7345.250377896689,7673.54596538528,8016.51470725521,17438565.429451298,667.0137858295241,151352.424825359,167839.972091316,186556.019202775,93.24062805936062,104.196604291081,117.50073701482198,y,none,110.0814440993788,88.33788819875791,0.3836535024841958,0.9532750907950168,16.175737288418944,19123.50453367875,0.4315572523082479,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
27M,Puma concolor,Wilmers,OUF anisotropic,3318,100.28571428571401,2011-10-29,n,29.6666666666667,111.80945433071399,0.10485383582977598,0.10748297790292101,0.11014512787018903,317494815.8433221,385658427.806201,460351753.56463295,275900535.274096,335134185.99315,400042107.413585,396318.4395448951,485023.33662166004,593582.3660835741,5372.849857534779,5839.065644329141,6345.7361554541,20488962.138658702,496.6498874153291,94376.16909475601,117488.387972011,148905.5447679,32.28287065174909,41.188043133695494,55.4263185092706,y,none,116.92083333333326,97.7288888888889,0.3207600955412743,0.939877453150216,16.57718631008735,19887.5044709389,0.419569093983859,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
28F,Puma concolor,Wilmers,OUF anisotropic,5072,170.57142857142904,2011-11-17,n,1.36666666666667,190.35063179694697,0.05521341854387701,0.05651874623404031,0.057839536111444205,77808051.7979746,90162093.630879,103413058.938947,70609790.76836391,81820922.37759529,93846000.3259666,395080.17141854,460794.17216916796,537438.435198333,4811.43957831386,5190.80740839379,5600.087273771471,4790061.851503459,232.29214785597406,50047.59709160109,58123.4010735185,71719.68749091412,35.4732955215819,41.2893139576506,54.81015233390991,y,none,114.36820652173922,84.24223602484471,0.3813773035717924,0.948546072441425,14.849542530783776,17276.38215488217,0.4683233678140224,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
29F,Puma concolor,Wilmers,OUF anisotropic,7651,239,2011-12-03,n,29.533333333333292,234.36974554385998,0.0679484808839511,0.07099009753124001,0.07409924051984261,94120063.54636621,107435369.67223999,121618761.06553999,85328097.37453307,97399590.89961551,110258079.900873,521211.549082688,597799.2475405339,685640.870753871,2652.03434745946,2976.7484828096094,3341.22050055567,5707743.077440252,168.58758770379998,76308.558693603,88339.58040890572,100795.74164636,68.24242317669419,80.12232284286037,92.1454603886974,y,none,79.79827365728903,90.03836317135556,0.412750343599963,0.9566454676290354,17.750176140338695,21496.632,0.40601395098368326,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
2F,Puma concolor,Wilmers,OUF anisotropic,2357,61.42857142857141,2010-01-18,n,3.8166666666666695,37.52921677259191,0.08413124662443341,0.09485936562606266,0.10624013975329903,151728181.31415302,214913446.82621905,288925593.81878,152607964.41484302,216159604.375799,290600904.579094,648398.9641496249,926603.1412559091,1324174.51115358,1608.83189016393,2189.9375795244505,2980.9370584547,11417755.084879901,164.27041167038797,69058.673361823,108269.489855055,146417.08537486903,31.250664962222,54.22975521871531,73.77114988930371,y,none,89.82068452380945,88.24523809523805,0.3139439826887825,0.946659126265874,17.871976912021637,22069.56852791879,0.4035180596076897,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
30F,Puma concolor,Wilmers,OUF,196,6.28571428571429,2012-01-25,n,121.86666666666702,3.1146373920616,0.0447983529860479,0.06367345444760192,0.082519605852638,72152817.41732852,336075788.95979697,799124550.7866391,116426698.135492,542296140.780671,1289477475.41112,269983.86198018695,1293398.2897706802,6196219.00254346,3706.38703492475,5473.896905154131,8084.30070737723,17854774.119385704,274.89025605500893,49073.3748250306,166531.751809991,529338.9180016031,20.684225828644603,51.139630684041705,217.297079983325,n,dropped,88.69122023809527,96.35119047619048,0.31052272315100427,0.9289163326419244,17.860252050919968,22056.471751412424,0.4092333443084005,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
31M,Puma concolor,Wilmers,OUF anisotropic,892,135.99999999999972,2012-02-08,n,31.91113445378153,91.82181845456941,0.10904550228726631,0.11298591707221099,0.11699843366990714,224458288.5197013,282022263.3071003,346801731.68076974,217345829.2584678,273481432.9247458,336714918.6492622,241736.2934232264,325726.1153029566,443715.0590834985,5821.737152848827,6621.1365264102715,7532.526004996603,14983060.289976949,588.2594697978957,110390.92443608677,135050.80232577515,170351.8181116908,56.16849464678827,66.75190324873113,86.22978057563104,y,3,91.53352534562246,84.01290322580647,0.2430660255446376,0.9221415137156538,18.428634998147142,22164.292105263157,0.4019387061972368,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
32M,Puma concolor,Wilmers,OU anisotropic,221,6,2012-02-10,n,237.65,2.2315784217486394,NA,NA,NA,17284824.1090751,121177914.440853,324078949.50821,29007454.2861602,203361213.944303,543870464.266429,247176.63588895003,1757275.91483619,12493165.584836,NA,NA,NA,NA,NA,20421.567881596704,87429.34014132369,274639.025329635,14.3770091173301,37.5877453192269,138.684850878503,n,dropped,80.82142857142858,77.03571428571429,0.3834369711337551,1,15.025516230127089,18976.975409836065,0.4355854450679216,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
34M,Puma concolor,Wilmers,OUF anisotropic,1289,33.2857142857143,2012-04-02,n,104.233333333333,45.7739404584501,0.0846796376674325,0.08937941863112638,0.09420790241591231,117634461.177475,160808614.95467305,210627127.17656597,107419390.13475999,146844412.54663602,192336814.57518098,280011.9057866,388608.1132729691,539320.873794086,3803.44402128625,4509.84208782711,5347.436571515161,8543315.498428887,314.874838929218,60083.31137249731,76794.18048632111,104748.50672942899,33.6066356451626,40.16050767129279,57.047059276092796,y,none,79.92783333333342,84.4426666666667,0.4401895673502058,0.9253102634306792,14.847868771286484,16309.169999999993,0.44206125906535554,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
35M,Puma concolor,Wilmers,OUF anisotropic,3419,96.57142857142858,2012-05-10,n,92.48333333333329,122.275655097518,0.07086238437508942,0.0728250303294887,0.07481485878316341,118727755.915755,142938409.655496,169362172.68583903,110856333.30248001,133461867.11167601,158133785.308091,352594.862680578,428249.33217492,520136.592785269,4952.24568683812,5418.367280460191,5928.361766054932,7593921.07739248,309.96946410624605,64589.799372085894,74872.48750752509,86843.9444046521,37.6328718318973,42.0036787052716,47.6929750657935,y,2,81.59161931818178,84.32765151515153,0.4144170242232696,0.9228298103287068,15.533415467088872,18997.659090909092,0.4819989017218598,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
36M,Puma concolor,Wilmers,OUF anisotropic,5882,191.428571428571,2012-06-01,n,3,429.231268184714,0.12610151316487297,0.128029223848665,0.12997175999973098,270219600.331702,297722250.694513,326538604.18922204,198700222.72747502,218923710.38706002,240113201.639967,185609.817427401,206424.86462740097,229574.196704911,6984.89331698386,7393.920283797931,7826.89937872457,15817157.055314,752.6977039255671,135679.76340086,146153.94417561803,157033.31971849897,92.6470939177658,97.57269032359768,102.699324041281,y,none,73.33316115702485,83.23553719008255,0.4296395504350893,0.9609765135602556,17.197055993441193,20981.17351598172,0.4060088406959081,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
37M,Puma concolor,Wilmers,OUF anisotropic,5538,225.285714285714,2013-02-19,n,34.9833333333333,190.09031658291906,0.10754945404996699,0.10913712331700699,0.11073658677677502,463122326.5916329,536711137.45592,615646405.7574558,411976839.66212606,477438779.1835511,547656733.502612,399420.024065977,466031.4196416071,543751.617363323,7770.08941135272,8198.296510853581,8650.10196429295,28513973.4590651,708.244291033742,148440.01958448702,168829.39011992098,197904.258731678,53.484655672182996,59.7005610164444,71.51577480594989,y,none,102.07570564516136,89.99032258064523,0.31428208994811246,0.9247818218636074,18.070543290072543,21804.964254577146,0.4137879628509464,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
38F,Puma concolor,Wilmers,OUF anisotropic,9789,389.714285714286,2013-05-07,n,49.36666666666669,237.47787912094498,0.06485982536928299,0.06608220142368403,0.06731614723729983,154701267.77510795,176428641.340282,199562918.46785903,140282593.35999003,159984903.20178595,180962988.49894798,629041.7213184849,719951.111545228,823998.767408907,4475.539030753431,4746.02755289491,5032.86361219505,9373164.157617081,248.574592355604,106956.103377205,120988.74043911198,139363.110428809,81.5468817309305,91.49785398550883,107.32623675976399,y,none,80.74167239011005,82.50961538461549,0.35191543901351424,0.959134978210684,17.751777245239765,21746.587091757385,0.4047442726084085,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
39M,Puma concolor,Wilmers,OUF anisotropic,943,23.857142857142897,2013-05-16,n,106.26666666666702,8.79982993898135,0.0580929160348635,0.0626903940080463,0.06746539815476398,117632043.71372502,259996222.91176897,457852641.019419,158653204.97189,350663243.987531,617517018.401503,654151.942959972,1461813.0269818201,3266668.16303334,3053.7188891354394,3839.55436312155,4827.614539051272,13812877.8819542,190.47438620522402,88878.9914558076,158481.656869211,272426.3749267319,49.790832297407206,71.62551534743528,120.18475207021099,y,none,86.75246913580237,96.9925925925926,0.45828177430916694,0.9692662793358032,17.282804494276842,21175.930904522615,0.39590863598950543,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
41M,Puma concolor,Wilmers,OUF anisotropic,810,21.714285714285705,2013-10-03,n,105.3,28.9543453223816,0.046952996801767996,0.050676509359148914,0.0545440858557562,32856471.923274096,49077403.9113632,68501098.3203574,37312046.1159867,55732653.2888203,77790340.5299709,273742.82390595,416004.36782384495,632197.884054762,3104.7301716713105,3902.4282653812697,4905.0788713947195,2607346.2891076296,156.39320379479497,31680.117550150997,48527.01273782651,69478.1889718757,26.898279576293998,42.252985032915205,62.05421791349339,y,none,105.80486111111112,100,0.3040237817913294,0.8971852117683738,18.792508284250896,23223.87222222222,0.40344488852553895,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
42M,Puma concolor,Wilmers,OUF anisotropic,2867,109.7142857142857,2013-10-17,n,159.83307291666668,121.72703288149731,0.11488226030353406,0.11922221184286315,0.12365223770494321,214420714.97726956,270573387.5314333,333846714.34459084,163623695.50036147,206578809.87620476,254990928.63740104,246367.57973957527,314051.06066169403,402653.600632422,4706.61608731333,5291.351019178504,5954.530591459091,14374813.288524814,491.99297088960935,103111.69773434117,121373.9096012165,144774.0704668889,67.22004610833582,75.2422506815877,87.24215188998207,y,3,68.49369146722164,63.23204994797112,0.23088836189249104,0.9107322324738863,17.68419833469541,20902.79926470588,0.4238253489136696,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
43F,Puma concolor,Wilmers,OUF anisotropic,7009,207.428571428571,2013-10-20,n,3.3,283.849509555645,0.06899643415472599,0.0711685532903974,0.07337480471531241,86912982.9512545,97981059.78964388,109702859.87934,83902539.1731967,94587246.0946673,105903032.96344502,377185.82563785306,427771.96512608696,485142.44626871904,3453.5409884829396,3781.1183205195903,4139.767213259341,5205461.8273362,214.50311703177,78609.00034447279,85266.7367693406,97071.1508734301,73.64943893296818,76.86465881473539,88.97581181782307,y,2,107.3856646825397,99.8015873015873,0.13320002528280792,0.872867876851362,19.616001072092953,22291.36507936508,0.39826179887094193,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
46M,Puma concolor,Wilmers,OUF anisotropic,1210,36.85714285714289,2014-01-17,n,75.03333333333329,1.8349834615547402,0.07412424798348785,0.07871214097571035,0.083439720795057,703557018.256693,6689350616.167291,19256962950.9162,1449367448.02747,13780442494.2543,39670438251.1692,2339289.432927209,22268996.8993825,211990964.403309,3401.0645501037097,4082.2254231631096,4899.808327663491,355386636.52836996,255.23998516798596,132757.82902401997,796387.9581602261,2746322.9704081295,12.160229754819799,46.0241955341461,190.12368378786596,n,dropped,52.928786764705315,49.879705882352106,0.42351485255552,0.8913129209705709,16.16931347028962,19110.600929272023,0.453843957287292,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
48M,Puma concolor,Wilmers,OUF anisotropic,4653,119,2014-05-06,n,118.41666666666703,207.67758448954095,0.08729466367675062,0.08881552680425699,0.0903497062670698,186502279.465159,214712987.42595002,244881494.634105,172461098.184199,198547908.969698,226445122.33683106,280290.198466061,325374.521168536,377710.599960467,6708.02575998686,7148.63729953294,7618.190070929861,11407105.2331813,500.61929516487106,101317.23996298602,114051.929013343,129398.02716780802,59.521731113838904,65.51488040929131,73.9421951867651,y,none,94.90428743961344,98.06441223832527,0.3962584139962491,0.9697210990452982,18.078402018339737,22364.755233494365,0.3967923885766243,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
4M,Puma concolor,Wilmers,OUF anisotropic,2876,104.714285714286,2010-03-16,n,54.1,181.84769406462598,0.12314209153743201,0.125961829802512,0.12881393075002504,317922809.74364203,369706292.621517,425339477.0956339,282928032.016323,329011541.76323897,378521004.172543,231091.90774440803,271886.27398425504,319882.01881478494,6698.1741930179305,7262.49890803071,7874.368278467082,19641469.4605161,724.329855819624,122174.304690422,155703.266707183,188065.16188749598,52.757447256858995,73.68588692470308,93.43868563671,y,none,101.84782235939636,93.22908093278464,0.25462253258729894,0.90773030663236,18.64149249777822,22415.28755364807,0.39994443652455897,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
51M,Puma concolor,Wilmers,OUF anisotropic,3439,110.57142857142898,2014-11-07,n,114.983333333333,266.995646874615,0.10715698498691004,0.109134777390921,0.111130906184833,261774990.77244198,296247186.92722,332820658.78135496,230689227.22105598,261067852.26882198,293298226.659918,197901.488724039,227007.51648056702,260394.264191381,8587.78796588466,9209.988923381417,9877.26947914585,15738791.0103863,799.0889395896672,119117.835927316,127142.57870965502,140615.038438759,61.5072450800245,61.919670233068594,67.41462183492891,y,none,93.15304347826095,91.31130434782608,0.2970839638232752,0.9467744915558888,18.23452244796376,22253.792349726777,0.40129176824470686,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
52F,Puma concolor,Wilmers,OUF,1648,42.85714285714289,2015-03-23,n,237.15,64.76984948943512,0.06453192291151393,0.07100306235691761,0.0774665533994785,61046055.8038049,79136629.28858511,99539106.4035313,66429628.865455404,86115586.73338862,108317332.035947,289300.09123831004,379905.318188027,498886.986760943,2821.5144819673396,3455.6066334919597,4232.201281174151,4204309.524618199,195.55629644060906,65108.1028099802,79794.87445971911,101417.64801511,63.81286669688659,73.93808985770559,94.9574655836546,y,none,107.94732142857144,100,0.27543372348363615,0.8993262425701842,19.12029479041932,23321.87857142857,0.3947584592870303,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
53F,Puma concolor,Wilmers,OUF anisotropic,2612,77.71428571428571,2015-04-07,n,237.61666666666696,44.83029447156399,0.0692824420485239,0.07116679767534381,0.07307678803397293,258419379.970732,354515382.254375,465567228.450346,251633021.916761,345205444.586809,453340955.363487,698894.056899787,965235.417433494,1333076.74012973,5897.1978217636315,6447.88180879871,7049.989007796889,18834418.544671595,354.7055780080819,90831.80589208611,116792.32411587701,155365.835631845,32.78749704141299,39.5139972045194,53.2458905289669,y,none,109.91967147435903,93.68482905982904,0.3362197447561852,0.9288946110416544,16.09940235184929,19158.26098606647,0.42574820407972686,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
54M,Puma concolor,Wilmers,OUF anisotropic,2628,68,2015-04-13,n,114.7,26.672855619384706,0.0662030509942987,0.06955340239881548,0.0729876090299819,173100889.76354796,263411364.796165,372378203.364208,173889173.128579,264610912.628139,374073974.79330295,838184.37495153,1284219.51576804,1967609.76935996,3142.6277613709,3629.361593896571,4191.48132692157,13994314.893886201,198.870931463764,69553.0009820673,102980.792978941,148485.021258677,27.8201331260249,40.07787742856559,58.939683121159,y,2,64.88669217687068,69.6479591836735,0.4948784978025488,0.9135362160590444,13.418610156349867,14086.000974658864,0.4885820633719072,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
55F,Puma concolor,Wilmers,OUF anisotropic,3804,105.14285714285698,2015-05-14,n,182.08333333333303,150.27068783927797,0.06638900761904057,0.06883330874797901,0.071322414021775,79986628.87122819,94490216.3891221,110184372.265979,80460790.17209429,95050355.059228,110837546.00296502,341151.93491000606,406046.937120018,483286.47231047007,3710.3315831309005,4135.37270861112,4609.10488886684,5020003.003910139,226.11074332956898,86582.98171696161,101569.24659552998,114423.18221366199,93.1710054918117,108.53522690741501,118.12481510146898,y,none,109.75016711229944,99.90374331550802,0.17685306503540285,0.8845455631540207,19.421781252730977,22615.07754010695,0.3959836563802658,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
56M,Puma concolor,Wilmers,OUF anisotropic,1804,45.85714285714289,2015-09-02,n,237.56666666666698,40.10755350292781,0.08174687091846952,0.08439565241403882,0.08708725448148442,232747729.325104,325628561.904564,433861226.04606,222150779.27988303,310802769.129675,414107625.21695596,455694.568315929,643478.5658970162,908645.1618221032,5340.306210011711,5973.336284502371,6681.40457954646,17299741.935060598,400.73866983810996,100566.487542375,152475.26701099,221473.08223525,45.52591915002401,74.8021232731448,118.44825636592401,y,4,53.84933510638305,49.68085106382966,0.4480691472694549,0.8915959786557194,15.062093380587706,17702.387231503577,0.4885873615314965,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
57M,Puma concolor,Wilmers,OUf,11,0.2857142857142861,2015-10-21,n,239.48333333333304,2.1945810252081,0.0159344934114236,0.023697769459278796,0.03145302864362961,769296.3340848451,5523777.232721691,14864097.124294998,1311243.2803118601,9415118.02075889,25335422.2665321,14641.5035035458,29060.5442080202,57679.5429145496,0.0179801504036711,0.026740069364482397,0.035490942263529994,293462.956916094,0.5196441444548031,4768.906314093891,23903.776641553202,89727.5205708966,17.344201319526,60.68862190250171,317.77753151704997,n,dropped,78.5625,99,0.44008246064186096,1,17.283950805664062,26792.5,0.461279571056366,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
